L1_WSS,L2_WSS,L3_WSS,MEM_WSS,GFLOPS,PROXY_ACCESS_TIME,GFLOPS_RANKING,PROXY_ACCESS_RANKING
8196.0, 0.0, 8525824.0, 67239936.0, 0.885351, 6159736848.0, 886.0, 502.0, 
10292.0, 0.0, 5777408.0, 69206016.0, 7.709861999999999, 6159990992.0, 134.0, 503.0, 
18532.0, 0.0, 5787648.0, 69206016.0, 6.275296, 6160638352.0, 197.0, 504.0, 
132.0, 34880.0, 5808128.0, 69206016.0, 1.246768, 6162281872.0, 390.0, 505.0, 
1028.0, 33536.0, 2916352.0, 71303168.0, 1.145385, 6164920848.0, 431.0, 506.0, 
260.0, 67712.0, 5849088.0, 69206016.0, 1.098437, 6165199632.0, 532.0, 507.0, 
260.0, 135296.0, 8651776.0, 67239936.0, 1.018844, 6169156368.0, 594.0, 508.0, 
516.0, 133376.0, 5931008.0, 69206016.0, 0.964706, 6171035152.0, 613.0, 509.0, 
4100.0, 67712.0, 3014656.0, 71303168.0, 0.9014059999999999, 6171309840.0, 773.0, 510.0, 
16388.0, 0.0, 7480320.0, 68157440.0, 0.741324, 6174109712.0, 989.0, 511.0, 
2052.0, 66816.0, 3080192.0, 71303168.0, 0.907575, 6175221264.0, 678.0, 512.0, 
8196.0, 0.0, 6034432.0, 69206016.0, 1.147802, 6175404048.0, 419.0, 513.0, 
20532.0, 82176.0, 8585216.0, 67371008.0, 7.638875, 6175510224.0, 143.0, 514.0, 
68.0, 135712.0, 8585216.0, 67371008.0, 6.272287, 6176177872.0, 199.0, 515.0, 
132.0, 201792.0, 8585216.0, 67371008.0, 12.330591, 6177103248.0, 76.0, 516.0, 
8196.0, 0.0, 8656896.0, 67371008.0, 0.8919469999999999, 6178611216.0, 857.0, 517.0, 
516.0, 0.0, 8983808.0, 67174400.0, 0.903178, 6181680144.0, 737.0, 518.0, 
28692.0, 0.0, 3203072.0, 71303168.0, 0.8925709999999999, 6181765200.0, 854.0, 519.0, 
8196.0, 36896.0, 3260416.0, 71303168.0, 0.8983, 6185640400.0, 813.0, 520.0, 
2612.0, 137216.0, 3276800.0, 71303168.0, 15.100342000000001, 6188005584.0, 36.0, 521.0, 
260.0, 135296.0, 8783872.0, 67371008.0, 7.841062, 6188092176.0, 125.0, 522.0, 
4708.0, 143360.0, 3276800.0, 71303168.0, 6.085771, 6188099984.0, 211.0, 523.0, 
8900.0, 155648.0, 3276800.0, 71303168.0, 13.023568, 6188288784.0, 58.0, 524.0, 
17284.0, 180224.0, 3276800.0, 71303168.0, 7.744966000000001, 6188666384.0, 131.0, 525.0, 
516.0, 0.0, 9050368.0, 67239936.0, 0.9172469999999999, 6191178768.0, 640.0, 526.0, 
8196.0, 69696.0, 3375104.0, 71303168.0, 1.142585, 6192980880.0, 457.0, 527.0, 
1028.0, 0.0, 6359552.0, 69206016.0, 0.9149309999999999, 6194882576.0, 649.0, 528.0, 
4100.0, 133376.0, 3407872.0, 71303168.0, 0.904985, 6195822096.0, 710.0, 529.0, 
516.0, 33536.0, 3506176.0, 71303168.0, 1.7402900000000001, 6200308240.0, 312.0, 530.0, 
1028.0, 66560.0, 3604480.0, 71303168.0, 1.1436030000000001, 6206670864.0, 450.0, 531.0, 
8196.0, 135296.0, 3604480.0, 71303168.0, 1.146499, 6207661840.0, 424.0, 532.0, 
516.0, 0.0, 9183488.0, 67371008.0, 1.720666, 6210176016.0, 335.0, 533.0, 
20532.0, 147968.0, 8781824.0, 67633152.0, 7.463852, 6210247888.0, 157.0, 534.0, 
68.0, 201760.0, 8781824.0, 67633152.0, 6.666931, 6210919120.0, 173.0, 535.0, 
1028.0, 0.0, 9509376.0, 67174400.0, 0.8809299999999999, 6213216272.0, 907.0, 536.0, 
8196.0, 0.0, 8919040.0, 67633152.0, 0.89702, 6216359952.0, 825.0, 537.0, 
2052.0, 132608.0, 3801088.0, 71303168.0, 0.9061620000000001, 6219396112.0, 697.0, 538.0, 
132.0, 69696.0, 8980480.0, 67633152.0, 12.87325, 6220989840.0, 62.0, 539.0, 
1028.0, 0.0, 9576960.0, 67239936.0, 0.8847280000000001, 6222776336.0, 891.0, 540.0, 
260.0, 135296.0, 9048064.0, 67633152.0, 7.671715, 6225963792.0, 138.0, 541.0, 
2052.0, 0.0, 6949888.0, 69206016.0, 0.905005, 6230306832.0, 709.0, 542.0, 
1028.0, 0.0, 9712128.0, 67371008.0, 1.139398, 6241896464.0, 474.0, 543.0, 
16388.0, 40976.0, 4268032.0, 71303168.0, 1.0470409999999999, 6246187248.0, 563.0, 544.0, 
516.0, 0.0, 9449728.0, 67633152.0, 1.730957, 6248170512.0, 318.0, 545.0, 
8196.0, 0.0, 4329728.0, 71303168.0, 1.1483860000000001, 6249282576.0, 415.0, 546.0, 
16388.0, 73760.0, 4341760.0, 71303168.0, 0.8024180000000001, 6251069904.0, 959.0, 547.0, 
4100.0, 0.0, 4459008.0, 71303168.0, 0.9042209999999999, 6257022992.0, 717.0, 548.0, 
16388.0, 139328.0, 4489216.0, 71303168.0, 1.076571, 6260835216.0, 535.0, 549.0, 
5172.0, 0.0, 4726784.0, 71303168.0, 17.136806, 6273093840.0, 19.0, 550.0, 
9316.0, 0.0, 4734976.0, 71303168.0, 5.977988, 6273601936.0, 219.0, 551.0, 
17604.0, 0.0, 4751360.0, 71303168.0, 13.321106, 6274618128.0, 48.0, 552.0, 
2052.0, 0.0, 10560512.0, 67174400.0, 0.878244, 6276288528.0, 916.0, 553.0, 
260.0, 33920.0, 4784128.0, 71303168.0, 8.681757000000001, 6276989712.0, 101.0, 554.0, 
1028.0, 0.0, 9982464.0, 67633152.0, 1.132099, 6280136720.0, 491.0, 555.0, 
516.0, 66816.0, 4849664.0, 71303168.0, 1.7274060000000002, 6281383440.0, 322.0, 556.0, 
2052.0, 0.0, 10630144.0, 67239936.0, 0.886026, 6285971472.0, 878.0, 557.0, 
1028.0, 132608.0, 4980736.0, 71303168.0, 1.14513, 6290170896.0, 438.0, 558.0, 
8196.0, 0.0, 9443328.0, 68157440.0, 0.9008209999999999, 6291857424.0, 782.0, 559.0, 
20532.0, 0.0, 9454592.0, 68157440.0, 7.5865350000000005, 6292582608.0, 150.0, 560.0, 
16388.0, 0.0, 5054592.0, 71303168.0, 1.0381, 6292807184.0, 574.0, 561.0, 
68.0, 36896.0, 9472000.0, 68157440.0, 6.418818, 6294061776.0, 187.0, 562.0, 
132.0, 69696.0, 9506816.0, 68157440.0, 13.505507000000001, 6296610192.0, 47.0, 563.0, 
4100.0, 0.0, 8130560.0, 69206016.0, 0.9041809999999999, 6301155344.0, 718.0, 564.0, 
260.0, 135296.0, 9576448.0, 68157440.0, 8.382534, 6301707024.0, 105.0, 565.0, 
2052.0, 0.0, 10769408.0, 67371008.0, 0.8993610000000001, 6305337360.0, 804.0, 566.0, 
2052.0, 0.0, 5507072.0, 71303168.0, 0.904647, 6319898640.0, 714.0, 567.0, 
8196.0, 0.0, 5509632.0, 71303168.0, 1.149343, 6320076816.0, 411.0, 568.0, 
516.0, 0.0, 9982208.0, 68157440.0, 1.7100380000000002, 6324159504.0, 340.0, 569.0, 
16388.0, 0.0, 8659968.0, 69206016.0, 0.8226899999999999, 6332968976.0, 949.0, 570.0, 
16388.0, 0.0, 5906688.0, 71303168.0, 1.0440129999999999, 6343932944.0, 567.0, 571.0, 
2052.0, 0.0, 11047936.0, 67633152.0, 0.9046489999999999, 6344069136.0, 713.0, 572.0, 
1028.0, 0.0, 10523136.0, 68157440.0, 1.146698, 6356617232.0, 422.0, 573.0, 
4100.0, 0.0, 6294528.0, 71303168.0, 0.902417, 6367154192.0, 757.0, 574.0, 
4100.0, 0.0, 12662784.0, 67174400.0, 0.8767520000000001, 6402433040.0, 926.0, 575.0, 
16388.0, 0.0, 12675072.0, 67174400.0, 0.713022, 6403219472.0, 994.0, 576.0, 
4100.0, 0.0, 12736512.0, 67239936.0, 0.884977, 6412361744.0, 890.0, 577.0, 
16388.0, 0.0, 12756992.0, 67239936.0, 0.763508, 6413639696.0, 980.0, 578.0, 
2052.0, 0.0, 11604992.0, 68157440.0, 0.907098, 6421532688.0, 684.0, 579.0, 
10292.0, 0.0, 7352320.0, 71303168.0, 7.734023, 6430646480.0, 132.0, 580.0, 
18532.0, 0.0, 7364608.0, 71303168.0, 6.640228, 6431416720.0, 175.0, 581.0, 
4100.0, 0.0, 12883968.0, 67371008.0, 0.8958870000000001, 6432219152.0, 831.0, 582.0, 
132.0, 34880.0, 7389184.0, 71303168.0, 1.245788, 6433306000.0, 391.0, 583.0, 
16388.0, 0.0, 12920832.0, 67371008.0, 0.775859, 6434480144.0, 974.0, 584.0, 
260.0, 67712.0, 7438336.0, 71303168.0, 1.104301, 6436715280.0, 524.0, 585.0, 
8196.0, 0.0, 10491904.0, 69206016.0, 0.9023209999999999, 6442852368.0, 760.0, 586.0, 
516.0, 133376.0, 7536640.0, 71303168.0, 0.9652459999999999, 6443533840.0, 611.0, 587.0, 
20532.0, 0.0, 10504192.0, 69206016.0, 7.622299000000001, 6443638992.0, 147.0, 588.0, 
68.0, 36896.0, 10522624.0, 69206016.0, 6.653291, 6445179600.0, 174.0, 589.0, 
16388.0, 0.0, 7610880.0, 71303168.0, 1.046573, 6446184464.0, 564.0, 590.0, 
132.0, 69696.0, 10559488.0, 69206016.0, 13.230255, 6447850896.0, 51.0, 591.0, 
260.0, 135296.0, 10633216.0, 69206016.0, 8.375791, 6453193488.0, 106.0, 592.0, 
8196.0, 0.0, 7869440.0, 71303168.0, 1.1486299999999998, 6461665296.0, 413.0, 593.0, 
1028.0, 0.0, 7997952.0, 71303168.0, 0.914697, 6469347344.0, 653.0, 594.0, 
4100.0, 0.0, 13178880.0, 67633152.0, 0.897935, 6471933968.0, 816.0, 595.0, 
516.0, 0.0, 11047168.0, 69206016.0, 1.7268759999999999, 6476137488.0, 324.0, 596.0, 
16388.0, 0.0, 13248512.0, 67633152.0, 0.76393, 6476161040.0, 979.0, 597.0, 
2052.0, 0.0, 8653824.0, 71303168.0, 0.907308, 6508703760.0, 681.0, 598.0, 
1028.0, 0.0, 11604480.0, 69206016.0, 1.146491, 6509578256.0, 425.0, 599.0, 
4100.0, 0.0, 13768704.0, 68157440.0, 0.89986, 6551363600.0, 791.0, 600.0, 
16388.0, 0.0, 13903872.0, 68157440.0, 0.798268, 6559522832.0, 962.0, 601.0, 
2052.0, 0.0, 12719104.0, 69206016.0, 0.904125, 6576459792.0, 722.0, 602.0, 
4100.0, 0.0, 9965568.0, 71303168.0, 0.9026270000000001, 6587416592.0, 751.0, 603.0, 
16580.0, 0.0, 4235264.0, 75497472.0, 1.8652819999999999, 6595969808.0, 299.0, 604.0, 
24948.0, 0.0, 4235264.0, 75497472.0, 1.794314, 6596003280.0, 306.0, 605.0, 
468.0, 41216.0, 4235264.0, 75497472.0, 3.10443, 6596482384.0, 273.0, 606.0, 
916.0, 74240.0, 4235264.0, 75497472.0, 3.183293, 6596946512.0, 265.0, 607.0, 
1812.0, 140288.0, 4235264.0, 75497472.0, 1.68405, 6597874768.0, 354.0, 608.0, 
24916.0, 0.0, 4276224.0, 75497472.0, 2.950766, 6598460752.0, 276.0, 609.0, 
388.0, 33024.0, 4276224.0, 75497472.0, 2.167928, 6598824976.0, 289.0, 610.0, 
740.0, 49664.0, 4276224.0, 75497472.0, 1.178894, 6599059344.0, 403.0, 611.0, 
1444.0, 82944.0, 4276224.0, 75497472.0, 1.0769870000000001, 6599528080.0, 534.0, 612.0, 
2852.0, 149504.0, 4276224.0, 75497472.0, 0.9573389999999999, 6600465552.0, 622.0, 613.0, 
372.0, 41216.0, 4358144.0, 75497472.0, 10.624992, 6603854800.0, 93.0, 614.0, 
676.0, 49664.0, 4358144.0, 75497472.0, 5.215472, 6603974288.0, 246.0, 615.0, 
1284.0, 66560.0, 4358144.0, 75497472.0, 1.315286, 6604213264.0, 385.0, 616.0, 
2500.0, 100352.0, 4358144.0, 75497472.0, 1.1064180000000001, 6604691216.0, 523.0, 617.0, 
4932.0, 167936.0, 4358144.0, 75497472.0, 0.9657379999999999, 6605647120.0, 608.0, 618.0, 
3604.0, 0.0, 4507648.0, 75497472.0, 1.117899, 6612260944.0, 510.0, 619.0, 
692.0, 74240.0, 4521984.0, 75497472.0, 13.828312, 6614148816.0, 44.0, 620.0, 
1252.0, 82944.0, 4521984.0, 75497472.0, 5.697286, 6614272912.0, 235.0, 621.0, 
2372.0, 100352.0, 4521984.0, 75497472.0, 1.334019, 6614521104.0, 374.0, 622.0, 
4612.0, 135168.0, 4521984.0, 75497472.0, 1.109599, 6615017488.0, 519.0, 623.0, 
5668.0, 0.0, 4558848.0, 75497472.0, 0.908911, 6615341200.0, 670.0, 624.0, 
9092.0, 204800.0, 4521984.0, 75497472.0, 0.9656100000000001, 6616010256.0, 609.0, 625.0, 
9796.0, 0.0, 4661248.0, 75497472.0, 0.9069010000000001, 6621501712.0, 690.0, 626.0, 
7188.0, 0.0, 4771840.0, 75497472.0, 1.119306, 6628126800.0, 507.0, 627.0, 
11300.0, 0.0, 4825088.0, 75497472.0, 0.8996049999999999, 6631338128.0, 797.0, 628.0, 
18052.0, 0.0, 4866048.0, 75497472.0, 0.9106920000000001, 6633822736.0, 665.0, 629.0, 
1332.0, 140288.0, 4849664.0, 75497472.0, 16.324314, 6634736848.0, 28.0, 630.0, 
2404.0, 149504.0, 4849664.0, 75497472.0, 5.746693, 6634870160.0, 230.0, 631.0, 
4548.0, 167936.0, 4849664.0, 75497472.0, 1.3507209999999998, 6635136784.0, 371.0, 632.0, 
8836.0, 204800.0, 4849664.0, 75497472.0, 1.10755, 6635670032.0, 521.0, 633.0, 
19524.0, 0.0, 4931584.0, 75497472.0, 0.903999, 6637760784.0, 726.0, 634.0, 
17412.0, 0.0, 5128192.0, 75497472.0, 0.9639409999999999, 6649548816.0, 615.0, 635.0, 
16388.0, 0.0, 11019264.0, 71303168.0, 0.772463, 6650687504.0, 975.0, 636.0, 
2052.0, 33920.0, 5144576.0, 75497472.0, 0.907524, 6650945296.0, 679.0, 637.0, 
1028.0, 33536.0, 5275648.0, 75497472.0, 0.913903, 6658800144.0, 657.0, 638.0, 
14356.0, 0.0, 5300224.0, 75497472.0, 1.127638, 6659858512.0, 496.0, 639.0, 
22564.0, 0.0, 5357568.0, 75497472.0, 0.8994489999999999, 6663331984.0, 802.0, 640.0, 
4100.0, 34880.0, 5472256.0, 75497472.0, 0.8983979999999999, 6670627728.0, 812.0, 641.0, 
2052.0, 66816.0, 5570560.0, 75497472.0, 0.9053040000000001, 6676964880.0, 705.0, 642.0, 
4100.0, 67712.0, 5701632.0, 75497472.0, 0.90159, 6684849936.0, 770.0, 643.0, 
2612.0, 0.0, 5777408.0, 75497472.0, 16.784986, 6688442576.0, 24.0, 644.0, 
4708.0, 0.0, 5787648.0, 75497472.0, 6.0536449999999995, 6689065360.0, 213.0, 645.0, 
8900.0, 0.0, 5808128.0, 75497472.0, 1.352064, 6690310928.0, 370.0, 646.0, 
17284.0, 0.0, 5849088.0, 75497472.0, 1.106925, 6692802064.0, 522.0, 647.0, 
516.0, 33536.0, 5931008.0, 75497472.0, 0.969878, 6698119696.0, 607.0, 648.0, 
1028.0, 66560.0, 6094848.0, 75497472.0, 0.914768, 6708414480.0, 652.0, 649.0, 
4100.0, 0.0, 14948352.0, 69206016.0, 0.90049, 6710222864.0, 788.0, 650.0, 
4100.0, 133376.0, 6160384.0, 75497472.0, 0.9021629999999999, 6713294352.0, 762.0, 651.0, 
28692.0, 0.0, 6356992.0, 75497472.0, 0.8951790000000001, 6723321936.0, 840.0, 652.0, 
16388.0, 0.0, 15214592.0, 69206016.0, 0.7475470000000001, 6726246416.0, 987.0, 653.0, 
8196.0, 36896.0, 6422528.0, 75497472.0, 0.8981030000000001, 6727688656.0, 814.0, 654.0, 
2052.0, 132608.0, 6422528.0, 75497472.0, 0.9082870000000001, 6729004048.0, 674.0, 655.0, 
8196.0, 69696.0, 6553600.0, 75497472.0, 0.898568, 6736012176.0, 809.0, 656.0, 
8196.0, 0.0, 12589056.0, 71303168.0, 0.901033, 6744842256.0, 778.0, 657.0, 
20532.0, 0.0, 12603392.0, 71303168.0, 7.610019, 6745751760.0, 148.0, 658.0, 
68.0, 36896.0, 12623872.0, 71303168.0, 6.470571, 6747415248.0, 181.0, 659.0, 
132.0, 69696.0, 12664832.0, 71303168.0, 12.929219999999999, 6750332304.0, 60.0, 660.0, 
8196.0, 135296.0, 6815744.0, 75497472.0, 0.899018, 6752659216.0, 806.0, 661.0, 
260.0, 135296.0, 12746752.0, 71303168.0, 7.811780000000001, 6756166416.0, 126.0, 662.0, 
516.0, 0.0, 13177088.0, 71303168.0, 1.7234040000000002, 6780093456.0, 330.0, 663.0, 
4100.0, 0.0, 7342592.0, 75497472.0, 0.9026549999999999, 6782359568.0, 750.0, 664.0, 
5172.0, 0.0, 7352320.0, 75497472.0, 16.952817, 6782947536.0, 20.0, 665.0, 
9316.0, 0.0, 7364608.0, 75497472.0, 6.303653, 6783701392.0, 194.0, 666.0, 
17604.0, 0.0, 7389184.0, 75497472.0, 1.3601969999999999, 6785209104.0, 369.0, 667.0, 
260.0, 33920.0, 7438336.0, 75497472.0, 1.1112959999999998, 6788563728.0, 518.0, 668.0, 
516.0, 66816.0, 7536640.0, 75497472.0, 0.9652620000000001, 6794923536.0, 610.0, 669.0, 
8196.0, 0.0, 7606528.0, 75497472.0, 0.902485, 6798212112.0, 755.0, 670.0, 
1028.0, 132608.0, 7733248.0, 75497472.0, 0.9161959999999999, 6807643152.0, 645.0, 671.0, 
1028.0, 0.0, 13767168.0, 71303168.0, 1.145116, 6815500304.0, 439.0, 672.0, 
2052.0, 0.0, 8390656.0, 75497472.0, 0.905805, 6845235216.0, 702.0, 673.0, 
16388.0, 40976.0, 8470528.0, 75497472.0, 1.068047, 6850658544.0, 544.0, 674.0, 
16388.0, 73760.0, 8552448.0, 75497472.0, 0.838448, 6856032720.0, 947.0, 675.0, 
8196.0, 0.0, 8429568.0, 75612160.0, 0.873791, 6857228304.0, 932.0, 676.0, 
16388.0, 139328.0, 8716288.0, 75497472.0, 0.793443, 6866781072.0, 967.0, 677.0, 
8196.0, 0.0, 8462336.0, 75726848.0, 0.887022, 6868828176.0, 870.0, 678.0, 
8196.0, 0.0, 8917504.0, 75497472.0, 0.9013180000000001, 6876870672.0, 775.0, 679.0, 
2052.0, 0.0, 14947328.0, 71303168.0, 0.906049, 6886314000.0, 698.0, 680.0, 
8196.0, 0.0, 8527872.0, 75956224.0, 0.892617, 6892027920.0, 853.0, 681.0, 
16388.0, 0.0, 9314432.0, 75497472.0, 0.80612, 6900719120.0, 955.0, 682.0, 
4100.0, 0.0, 9440256.0, 75497472.0, 0.9029469999999999, 6908219408.0, 742.0, 683.0, 
8196.0, 0.0, 8658944.0, 76414976.0, 0.896705, 6938427408.0, 828.0, 684.0, 
16388.0, 0.0, 10232064.0, 75497472.0, 0.818109, 6955777040.0, 951.0, 685.0, 
10292.0, 0.0, 10502144.0, 75497472.0, 7.801605, 6971957456.0, 127.0, 686.0, 
18532.0, 0.0, 10518528.0, 75497472.0, 6.622591000000001, 6972973456.0, 176.0, 687.0, 
132.0, 34880.0, 10551296.0, 75497472.0, 1.2376, 6975354256.0, 395.0, 688.0, 
260.0, 67712.0, 10616832.0, 75497472.0, 1.099392, 6979746576.0, 529.0, 689.0, 
516.0, 133376.0, 10747904.0, 75497472.0, 0.964058, 6988531216.0, 614.0, 690.0, 
1028.0, 0.0, 11274752.0, 75497472.0, 0.9168790000000001, 7018276880.0, 643.0, 691.0, 
8196.0, 0.0, 8921088.0, 77332480.0, 0.898802, 7031226384.0, 807.0, 692.0, 
8196.0, 0.0, 11539456.0, 75497472.0, 0.9037200000000001, 7034187792.0, 730.0, 693.0, 
36.0, 106576.0, 0.0, 84017152.0, 7.664623, 7058932976.0, 139.0, 694.0, 
68.0, 172192.0, 0.0, 84017152.0, 6.393811, 7059851728.0, 188.0, 695.0, 
2052.0, 0.0, 12061696.0, 75497472.0, 0.9066, 7065497616.0, 693.0, 696.0, 
16388.0, 0.0, 12067328.0, 75497472.0, 0.810521, 7065892880.0, 953.0, 697.0, 
132.0, 139328.0, 164096.0, 84017152.0, 1.221786, 7069237648.0, 398.0, 698.0, 
36.0, 139408.0, 0.0, 84148224.0, 16.462657, 7070402672.0, 26.0, 699.0, 
68.0, 205088.0, 0.0, 84148224.0, 6.090867, 7071322320.0, 209.0, 700.0, 
132.0, 139328.0, 197120.0, 84148224.0, 1.2334969999999998, 7082229136.0, 396.0, 701.0, 
260.0, 0.0, 565888.0, 84017152.0, 1.079416, 7091395088.0, 533.0, 702.0, 
36.0, 205072.0, 0.0, 84410368.0, 17.87583, 7093342064.0, 14.0, 703.0, 
68.0, 73760.0, 197120.0, 84410368.0, 6.158489, 7103331024.0, 202.0, 704.0, 
260.0, 0.0, 599168.0, 84148224.0, 1.009197, 7104401936.0, 601.0, 705.0, 
132.0, 139328.0, 263168.0, 84410368.0, 12.911146, 7108212112.0, 61.0, 706.0, 
516.0, 0.0, 1090816.0, 84017152.0, 0.935311, 7122891792.0, 629.0, 707.0, 
260.0, 0.0, 665728.0, 84410368.0, 7.7009, 7130415632.0, 137.0, 708.0, 
516.0, 0.0, 1124608.0, 84148224.0, 0.91309, 7135929360.0, 659.0, 709.0, 
36.0, 40976.0, 295424.0, 84934656.0, 18.221214, 7152810352.0, 11.0, 710.0, 
68.0, 73760.0, 328704.0, 84934656.0, 6.4691279999999995, 7155266256.0, 182.0, 711.0, 
4100.0, 0.0, 13635584.0, 75497472.0, 0.9052100000000001, 7159939088.0, 706.0, 712.0, 
132.0, 139328.0, 395264.0, 84934656.0, 12.958985, 7160178064.0, 59.0, 713.0, 
516.0, 0.0, 1192192.0, 84410368.0, 1.6795069999999999, 7162004496.0, 356.0, 714.0, 
260.0, 0.0, 798848.0, 84934656.0, 7.373850999999999, 7182443024.0, 160.0, 715.0, 
1028.0, 0.0, 2140672.0, 84017152.0, 0.8922180000000001, 7185885200.0, 856.0, 716.0, 
1028.0, 0.0, 2175488.0, 84148224.0, 0.8925420000000001, 7198984208.0, 855.0, 717.0, 
516.0, 0.0, 1327360.0, 84934656.0, 1.66372, 7214154768.0, 360.0, 718.0, 
8196.0, 0.0, 9445376.0, 79167488.0, 0.9011870000000001, 7216824336.0, 776.0, 719.0, 
16388.0, 0.0, 11020288.0, 78118912.0, 0.7373529999999999, 7223271440.0, 991.0, 720.0, 
1028.0, 0.0, 2245120.0, 84410368.0, 1.135257, 7225182224.0, 485.0, 721.0, 
36.0, 40976.0, 558080.0, 85983232.0, 18.57936, 7256650096.0, 7.0, 722.0, 
68.0, 73760.0, 591872.0, 85983232.0, 6.428923, 7259136720.0, 186.0, 723.0, 
132.0, 139328.0, 659456.0, 85983232.0, 13.098147, 7264109968.0, 56.0, 724.0, 
1028.0, 0.0, 2384384.0, 84934656.0, 1.145275, 7277578256.0, 435.0, 725.0, 
260.0, 0.0, 1065088.0, 85983232.0, 7.896866, 7286497808.0, 122.0, 726.0, 
4100.0, 0.0, 5773312.0, 82837504.0, 0.901747, 7304765456.0, 768.0, 727.0, 
2052.0, 0.0, 4240384.0, 84017152.0, 0.884559, 7311872016.0, 896.0, 728.0, 
516.0, 0.0, 1597696.0, 85983232.0, 1.6903990000000002, 7318455312.0, 351.0, 729.0, 
2052.0, 0.0, 4277248.0, 84148224.0, 0.889645, 7325093904.0, 862.0, 730.0, 
2052.0, 0.0, 4350976.0, 84410368.0, 0.8998440000000001, 7351537680.0, 793.0, 731.0, 
1028.0, 0.0, 2662912.0, 85983232.0, 1.1434959999999998, 7382370320.0, 451.0, 732.0, 
2052.0, 0.0, 4498432.0, 84934656.0, 0.903943, 7404425232.0, 727.0, 733.0, 
16388.0, 0.0, 8922112.0, 82313216.0, 0.805611, 7449702416.0, 956.0, 734.0, 
36.0, 40976.0, 1083392.0, 88080384.0, 18.644064, 7464329584.0, 4.0, 735.0, 
68.0, 73760.0, 1118208.0, 88080384.0, 6.545685, 7466877648.0, 178.0, 736.0, 
132.0, 139328.0, 1187840.0, 88080384.0, 13.163532, 7471973776.0, 54.0, 737.0, 
260.0, 0.0, 1597568.0, 88080384.0, 7.438167999999999, 7494607376.0, 159.0, 738.0, 
2052.0, 0.0, 4793344.0, 85983232.0, 0.902934, 7510200336.0, 743.0, 739.0, 
516.0, 0.0, 2138368.0, 88080384.0, 1.6917830000000003, 7527056400.0, 348.0, 740.0, 
132.0, 32832.0, 8437760.0, 83886080.0, 1.528926, 7553156496.0, 367.0, 741.0, 
244.0, 49280.0, 8437760.0, 83886080.0, 1.337883, 7553387216.0, 372.0, 742.0, 
468.0, 82176.0, 8437760.0, 83886080.0, 1.2682579999999999, 7553848656.0, 388.0, 743.0, 
916.0, 147968.0, 8437760.0, 83886080.0, 1.004693, 7554771536.0, 605.0, 744.0, 
212.0, 49280.0, 8486912.0, 83886080.0, 1.570571, 7556336208.0, 366.0, 745.0, 
388.0, 65792.0, 8486912.0, 83886080.0, 1.8117150000000002, 7556568080.0, 301.0, 746.0, 
740.0, 98816.0, 8486912.0, 83886080.0, 1.170507, 7557031824.0, 408.0, 747.0, 
1444.0, 164864.0, 8486912.0, 83886080.0, 1.067521, 7557959312.0, 545.0, 748.0, 
372.0, 82176.0, 8585216.0, 83886080.0, 4.119946, 7562695632.0, 256.0, 749.0, 
676.0, 98816.0, 8585216.0, 83886080.0, 4.510776, 7562929808.0, 253.0, 750.0, 
